date,open,high,low,close,volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_std,BB_upper,BB_lower,target
2012-03-10 18:32:50.658326,101.37348633148974,102.99673923567276,101.00255724467286,102.62236596298847,9368960,101.1067410933342,99.5973968191449,101.44595783562248,100.27568240770869,62.63443951025529,1.1702754279137935,0.8616105094430456,0.30866491847074784,99.5973968191449,2.4161587399446094,104.42971429903412,94.76507933925569,1
2012-03-11 18:32:50.658326,102.62236596298847,107.30689711169043,101.36472741941759,104.939522118702,2270227,101.87781635389192,99.94572653234029,102.08153031490956,100.73108198780393,71.54068145295932,1.3504483271056245,0.9594034614774432,0.3910448656281813,99.94572653234029,2.6595544699475235,105.26483547223533,94.62661759244524,0
2012-03-12 18:32:50.658326,104.939522118702,109.71944305139222,102.58153188335882,104.70037028364314,9664244,102.52146489672,100.2459710598174,102.55791544473617,101.11773170897779,66.57173158171116,1.4401837357583815,1.0555794913135343,0.3846042444448472,100.2459710598174,2.8435703485271704,105.93311175687175,94.55883036276306,0
2012-03-13 18:32:50.658326,104.70037028364314,107.04948809568434,101.01034623798233,102.94107639895958,6478814,102.91736414415622,100.55288827135784,102.62760889136523,101.29495935281352,61.325487133032155,1.3326495385517063,1.1110027095228263,0.22164682902888,100.55288827135784,2.7829905293504167,106.11886933005867,94.98690721265702,0
2012-03-14 18:32:50.658326,102.94107639895958,104.44837484160523,100.62262143570814,101.24361672268,1340795,103.06181115596567,100.68989610984383,102.37589174517765,101.28997865793754,58.61887364869119,1.0859130872401153,1.1059841179810463,-0.020071030740931084,100.68989610984383,2.743961943956151,106.17781999775613,95.20197222193153,1
2012-03-15 18:32:50.658326,101.24361672268,103.08594414898485,98.40443401643745,102.56098405974127,8864590,103.25200376460218,100.89769019015634,102.40955388793601,101.41305960421865,63.38527019333834,0.996494283717368,1.084083822289419,-0.08758953857205087,100.89769019015634,2.7190781750206403,106.33584654019762,95.45953384011506,1
2012-03-16 18:32:50.658326,102.56098405974127,104.62124487624264,100.09688608743755,104.08556164384393,1888883,103.16350167161985,101.19990454949843,102.71434920559955,101.67144468347873,64.26344584483186,1.0429045221208213,1.0758472615666048,-0.03294273944578352,101.19990454949843,2.720788193659414,106.64148093681726,95.7583281621796,1
2012-03-17 18:32:50.658326,104.08556164384393,107.5430166242311,103.36927194823231,105.21625198535988,1478434,103.27339185486228,101.6254126262651,103.16932200201067,102.01367227975916,64.97146195342619,1.1556497222515105,1.0918088399923234,0.06384088225918716,101.6254126262651,2.6454192643276064,106.91625115492032,96.33457409760989,0
2012-03-18 18:32:50.658326,105.21625198535988,106.23145435994887,102.59133605179507,103.81580324414408,1040041,103.34990387515522,101.8626710726943,103.28688125081283,102.18742925422207,59.38315197982186,1.0994519965907585,1.0933375545431474,0.006114442047611135,101.8626710726943,2.6168654011948482,107.096401875084,96.6289402703046,1
2012-03-19 18:32:50.658326,103.81580324414408,108.47105287665902,99.06395486012022,104.29784352887197,2847293,103.64233959489343,102.13934086716888,103.47071458644379,102.3906704318511,58.653190913955086,1.0800441545926844,1.090678758746165,-0.010634604153480609,102.13934086716888,2.5640414129234315,107.26742369301574,97.01125804132202,1
2012-03-20 18:32:50.658326,104.29784352887197,106.65834500838892,100.58233045633014,104.54124509414795,4653499,103.83422750800938,102.47048430067177,103.6653755678195,102.59755870479263,48.73408262600131,1.067816863026863,1.086106220272593,-0.01828935724573011,102.47048430067177,2.4134637981141402,107.29741189690006,97.64355670444348,1
2012-03-21 18:32:50.658326,104.54124509414795,108.2897777403317,103.57873287470807,104.9984846579468,4561023,103.84012376193387,102.8589700579129,103.90777846905392,102.82830883951715,52.66017799803746,1.0794696295367743,1.084778865124168,-0.0053092355873938235,102.8589700579129,2.1345297869006092,107.12802963171411,98.58991048411168,1
2012-03-22 18:32:50.658326,104.9984846579468,109.16592887035081,102.03317854675088,106.82845868138453,1969202,104.052932601708,103.28719874921401,104.43884606396128,103.21242402357346,60.902748594747486,1.226422040387817,1.1131081319406588,0.11331390844715816,103.28719874921401,2.0201949682389033,107.32758868569182,99.2468088127362,1
2012-03-23 18:32:50.658326,106.82845868138453,108.05039523173087,105.26196091773807,107.30618603825688,1986075,104.48944356563773,103.70340385489696,104.96020858045723,103.60521916466034,68.39550265539987,1.3549894157968936,1.1614852517885643,0.19350416400832926,103.70340385489696,1.9425468613284336,107.58849757755382,99.8183101322401,1
2012-03-24 18:32:50.658326,107.30618603825688,110.18420020742376,104.83405933026039,108.76321854031465,3753486,105.24140374740118,104.15160745168343,105.6516952949276,104.09977561916092,68.79826644368481,1.5519196757666833,1.2395732510933564,0.31234642467332696,104.15160745168343,2.0266260339915854,108.2048595196666,100.09835538370027,1
2012-03-25 18:32:50.658326,108.76321854031465,112.46648584331135,105.99307437861708,108.91022088238607,4752386,105.87632742966566,104.56416559713394,106.24417577477699,104.56071153683317,64.01745622711414,1.6834642379438236,1.3283524621428429,0.35511177580098074,104.56416559713394,2.116097003152702,108.79635960343934,100.33197159082853,1
2012-03-26 18:32:50.658326,108.91022088238607,110.10377910204788,104.43471619983576,109.53998203384025,2813109,106.4217694686653,104.79263557014258,106.84343088817887,105.03754687631638,66.62637869952115,1.8058840118624886,1.423859644486168,0.3820243673763206,104.79263557014258,2.3910916675502536,109.57481890524309,100.01045223504207,1
2012-03-27 18:32:50.658326,109.53998203384025,113.58130391119825,109.19964577815912,110.92300805217083,4503945,106.99244507534641,105.13291846510435,107.58519002697459,105.60086644055309,78.14950363893607,1.984323586421496,1.535953251998188,0.4483703344233081,105.13291846510435,2.747617870577155,110.62815420625866,99.63768272395005,0
2012-03-28 18:32:50.658326,110.92300805217083,115.38230031586698,103.64268176815862,107.69036591738848,3323093,107.37990134267083,105.36490260891303,107.60431329237001,105.80076518979419,70.5141523773464,1.8035481025758173,1.589472534987793,0.21407556758802437,105.36490260891303,2.7584051030938186,110.88171281510067,99.84809240272538,0
2012-03-29 18:32:50.658326,107.69036591738848,112.40621660105117,103.78062997793974,107.00185571213298,4169522,107.65030256099695,105.64632107794519,107.49477378727003,105.91562200722879,64.72039883550994,1.5791517800412436,1.5874083743448055,-0.00825659430356196,105.64632107794519,2.6130387634939867,110.87239860493317,100.42024355095721,0
2012-03-30 18:32:50.658326,107.00185571213298,109.28439253463635,104.96708670310765,105.99524077442156,4806153,107.7957021290243,105.81496481851684,107.22212783051408,105.92323275925831,56.55521267305166,1.298895071255771,1.5297054978349065,-0.23081042657913553,105.81496481851684,2.5145899132395795,110.844144644996,100.78578499203768,0
2012-03-31 18:32:50.658326,105.99524077442156,109.44432040551314,101.57977505650457,104.64088054742162,4610249,107.75994171797178,105.80003273995283,106.75280508546211,105.80069591895747,48.05483449742157,0.9521091665046413,1.4141858858007084,-0.4620767192960671,105.80003273995283,2.520940726866687,110.8419141936862,100.75815128621946,0
2012-04-01 18:32:50.658326,104.64088054742162,109.27470793850905,102.14782475113168,104.0650579985384,2393779,107.48360164968717,105.76826712569759,106.2641194884975,105.63489752962563,50.892416721702986,0.6292219588718666,1.2571927244910028,-0.6279707656191362,105.76826712569759,2.5394611899468194,110.84718950559123,100.68934474580395,1
2012-04-02 18:32:50.658326,104.0650579985384,107.44302237679857,102.35901064666028,107.17648108369879,9029982,107.47063115423137,105.98003735993454,106.43000461149242,105.78211632776058,58.673449099467064,0.6478882837318451,1.1353316028996396,-0.4874433191677945,105.98003735993454,2.4668488963779143,110.91373515269036,101.04633956717872,0
2012-04-03 18:32:50.658326,107.17648108369879,112.09029009265822,102.73809497589235,105.3205464398433,8828710,107.12636394418423,106.1838838457927,106.22828375339007,105.73804860346688,52.14010632680888,0.49023514992319406,1.00631211458256,-0.5160769646593659,106.1838838457927,2.209926244284807,110.60373633436232,101.76403135722309,1
2012-04-04 18:32:50.658326,105.3205464398433,112.49377797133909,100.71149915918318,107.36013854807223,6362212,106.97135571075285,106.42384157020926,106.43407652797366,105.89287886046375,55.96695986563548,0.5411976675099055,0.9132891111221588,-0.3720914436122533,106.42384157020926,2.0506518113070036,110.52514519282327,102.32253794759525,0
2012-04-05 18:32:50.658326,107.36013854807223,111.9750681308449,101.76576068005302,103.74667591129152,8427076,106.39202509849797,106.40689728358163,105.94545630357263,105.68806506943292,42.85728606179664,0.25739123413970333,0.7821094070649883,-0.524718172925285,106.40689728358163,2.072275699847318,110.55144868327626,102.262345883887,0
2012-04-06 18:32:50.658326,103.74667591129152,107.67073281296769,100.0770202251267,103.05181173782196,9361220,105.60490546706308,106.29867527120476,105.41933740911891,105.43653385778202,40.237804522442,-0.017196448663113983,0.622248110486165,-0.639444559149279,106.29867527120476,2.1908533264377708,110.6803819240803,101.91696861832922,1
2012-04-07 18:32:50.658326,103.05181173782196,104.30629255500251,99.28323835270093,103.38725170232105,7477156,105.17459404555635,106.27724769411358,105.0498663034422,105.24104103653616,36.994754731970616,-0.19117473309395905,0.4595634396513173,-0.6507381727452763,106.27724769411358,2.218338384025738,110.71392446216505,101.84057092606211,1
2012-04-08 18:32:50.658326,103.38725170232105,109.60759019950115,101.82267524771558,104.59941001683632,9725319,104.93434947602668,106.29232601851182,104.9679649831961,105.17984180883808,40.08261756993691,-0.21187682564197985,0.3252753191574424,-0.5371521447994223,106.29232601851182,2.2051617656305584,110.70264954977293,101.8820024872507,1
2012-04-09 18:32:50.658326,104.59941001683632,108.09433188526742,103.55486201909135,106.08728762952882,9875451,104.94355416153739,106.36962814528086,105.17147855193475,105.26638230056298,42.35849884765991,-0.09490374862822648,0.24123947184020864,-0.33614322046843514,106.36962814528086,2.167320365901836,110.70426887708453,102.03498741347718,1
2012-04-10 18:32:50.658326,106.08728762952882,108.37562629859647,101.92356361586741,107.77056875614373,6467206,105.25652298240962,106.5082323501907,105.64404109178341,105.50516853457148,43.11453447053443,0.1388725572119256,0.22076608233465836,-0.08189352512273276,106.5082323501907,2.1636549416078537,110.8355422334064,102.18092246697499,0
2012-04-11 18:32:50.658326,107.77056875614373,109.42555446618209,103.76313761195381,107.0189227686289,5993428,105.55190945941865,106.51775555455292,105.89401987475499,105.64949544251616,48.35519191223581,0.24452443223883336,0.22551775353719597,0.019006678701637386,106.51775555455292,2.1655569040926785,110.84886936273827,102.18664174636757,0
2012-04-12 18:32:50.658326,107.0189227686289,108.7959783372752,103.6523616596411,106.02931495280677,5877622,105.43719284632945,106.45391200028041,105.91861900370911,105.68570501114877,47.652238413599555,0.2329139925603414,0.22699700164608874,0.005916990914252657,106.45391200028041,2.1599041035945037,110.77372020746942,102.1341037930914,1
2012-04-13 18:32:50.658326,106.02931495280677,111.45177204422768,101.98746771367423,107.8487268515213,8763977,105.69001088749727,106.40818741584076,106.26954798173551,105.89189401598993,54.30545000135529,0.37765396574557997,0.25712839942412224,0.12052556632145772,106.40818741584076,2.1177113517677846,110.64361011937632,102.1727647123052,0
2012-04-14 18:32:50.658326,107.8487268515213,110.99517868412464,102.1104918782027,107.43608829392787,6801188,105.69760586208281,106.33448078641784,106.48164635799722,106.03908086479287,56.790035354362175,0.4425654932043557,0.2942158230623709,0.1483496701419848,106.33448078641784,2.050636376472821,110.43575353936349,102.2332080334722,0
2012-04-15 18:32:50.658326,107.43608829392787,108.84506510901302,104.21047045087128,104.69499332453809,3172690,105.79243760340748,106.09223135095274,106.15680017938354,105.91097746042219,51.384568618223916,0.24582271896134955,0.2845372012228888,-0.03871448226153923,106.09223135095274,1.9349427644537711,109.96211687986029,102.2223458220452,0
2012-04-16 18:32:50.658326,104.69499332453809,107.59514672808594,99.18399608544178,102.32200337844051,7778362,105.71945676746934,105.66218111726621,105.45956409441176,105.56894074937642,38.97210867987056,-0.10937665496466309,0.2057544233479425,-0.31513107831260556,105.66218111726621,1.7519225212730671,109.16602615981235,102.15833607472008,0
2012-04-17 18:32:50.658326,102.32200337844051,104.03817833685373,100.37884547642676,100.44039938014909,7533654,105.42477153525215,105.29968279040425,104.54698836736247,105.08021134011607,38.92671006429799,-0.5332229727535918,0.057958934166239415,-0.5911819069198312,105.29968279040425,2.0370358764561343,109.37375454331652,101.22561103749197,1
2012-04-18 18:32:50.658326,100.44039938014909,104.64573961109213,95.42493067375399,101.43909985392692,6273562,105.10874051896118,105.02154499749392,103.98191756417953,104.7332481151105,35.89878196856873,-0.7513305509309731,-0.10389897158056405,-0.6474315793504091,105.02154499749392,2.1679517788683547,109.35744855523063,100.6856414397572,1
2012-04-19 18:32:50.658326,101.43909985392692,102.66361528779338,100.00999052540269,101.72805062318753,3650944,104.67281681832705,104.80818548993223,103.57212347737509,104.44689643114098,44.28807315957626,-0.8747729537658984,-0.25807377466810205,-0.6166991790977963,104.80818548993223,2.2744445190293674,109.35707452799096,100.2592964518735,1
2012-04-20 18:32:50.658326,101.72805062318753,105.3266014704657,100.4518064662626,103.13288520425104,9755841,104.2090484631378,104.7327857227737,103.49226195761915,104.32169617385624,50.22054522683815,-0.8294342162370896,-0.37234586692528454,-0.45708834931180503,104.7327857227737,2.3050721776389174,109.34293007805154,100.12264136749586,0
2012-04-21 18:32:50.658326,103.13288520425104,106.42389031957528,100.4876258972903,102.25160924169427,4122640,103.73231711044434,104.6421132849315,103.26668870060224,104.12446474920895,46.99979356574248,-0.8577760486067092,-0.4694319059418224,-0.3883441426648868,104.6421132849315,2.367540848702669,109.37719498233683,99.90703158752616,1
2012-04-22 18:32:50.658326,102.25160924169427,104.60713172266718,102.04694618963417,102.57582801251976,1707874,103.38696841641566,104.41208063137256,103.14107765003108,103.97692119483976,44.39082175591653,-0.8358435448086823,-0.5427142353336777,-0.2931293094750046,104.41208063137256,2.3315677805279886,109.07521619242854,99.74894507031658,1
2012-04-23 18:32:50.658326,102.57582801251976,105.97218033415194,100.89284836930933,103.85923706567732,9261482,102.98801943783124,104.33901516266425,103.27165210316605,103.96570944644418,43.753245056622546,-0.6940573432781321,-0.5729828574573688,-0.1210744858207633,104.33901516266425,2.324486503762958,108.98798817019016,99.69004215513834,0
2012-04-24 18:32:50.658326,103.85923706567732,104.30834619769153,99.94375326070032,103.2166671535923,8664888,102.56607732379769,104.13184159294026,103.26165483873478,103.89435057094094,36.441033673621504,-0.6326957322061588,-0.5849254325759323,-0.0477702996302265,104.13184159294026,2.2235056886428004,108.57885297022587,99.68483021565466,1
2012-04-25 18:32:50.658326,103.2166671535923,104.37392855679629,102.46694015805724,104.15960350677163,8774424,102.51253834202103,104.15248797271427,103.42491824457996,103.91961964821395,41.58243540365435,-0.4947014036339965,-0.5668806265834977,0.07217922294950119,104.15248797271427,2.221657347954631,108.59580266862353,99.709173276805,0
2012-04-26 18:32:50.658326,104.15960350677163,104.92199883348222,99.6855735367603,102.78068463532466,3277302,102.55840646770943,104.13893161758938,103.30778485423647,103.81112286984211,40.65064552847859,-0.5033380156056353,-0.5541721042729607,0.05083408866732542,104.13893161758938,2.2295402734742185,108.59801216453782,99.67985107064094,0
2012-04-27 18:32:50.658326,102.78068463532466,105.03039125925872,100.28038218187571,102.03438617713574,9291074,102.71780514740813,104.07128834133013,103.07625781097043,103.64187205839215,32.16508133237092,-0.5656142474217205,-0.556460532919274,-0.009153714502446508,104.07128834133013,2.2736328841894005,108.61855410970894,99.52402257295132,0
2012-04-28 18:32:50.658326,102.03438617713574,105.9414903903525,97.49592277853955,101.2553783432423,3545529,102.69943299633965,103.90408675765043,102.7451888038915,103.41454101495547,31.458029556839094,-0.6693522110639805,-0.579038868678935,-0.09031334238504551,103.90408675765043,2.354279782268564,108.61264632218756,99.1955271931133,0
2012-04-29 18:32:50.658326,101.2553783432423,102.0696050513949,97.06549041565876,98.83367442820295,3220805,102.4099953768412,103.54140609758413,102.03400434919364,102.97818824615604,32.072647270504234,-0.9441838969624001,-0.6520678746738753,-0.29211602228852485,103.54140609758413,2.5507687436771995,108.64294358493854,98.43986861022972,1
2012-04-30 18:32:50.658326,98.83367442820295,103.66637591080874,95.39889098891196,99.79626002063209,7482600,102.0763328584793,103.14269066080855,101.62714173334983,102.6750973374075,41.5453541597412,-1.0479556040576625,-0.731245420844013,-0.3167101832136495,103.14269066080855,2.477082588400495,108.09685583760954,98.18852548400757,0
2012-05-01 18:32:50.658326,99.79626002063209,103.93495343356138,97.48952168326224,98.85936806068881,6992683,101.73710874037876,102.73471292541156,101.12391014572403,102.31164016501789,44.350353279288406,-1.1877300192938662,-0.8225423408046132,-0.36518767848925304,102.73471292541156,2.4770056768180244,107.6887242790476,97.78070157177551,1
2012-05-02 18:32:50.658326,98.85936806068881,100.56353676032948,98.6500854941258,98.8840712743267,6528917,101.36793306655946,102.37745074148754,100.71666670742432,101.98516083392713,40.18678494942166,-1.2684941265028016,-0.9117326981557587,-0.35676142834704283,102.37745074148754,2.4920494480784527,107.36154963764444,97.39335184533063,1
2012-05-03 18:32:50.658326,98.8840712743267,102.74217383661183,97.41009397637207,99.83483501200962,8818711,100.96549286119269,101.97675614951196,100.55633366959553,101.78034281110209,43.08041209364661,-1.2240091415065564,-0.9741879869444046,-0.24982115456215181,101.97675614951196,2.192268807188784,106.36129376388952,97.59221853513439,1
2012-05-04 18:32:50.658326,99.83483501200962,101.07602628094249,96.22376159229242,100.72642233774297,7762403,100.71646837960775,101.64127285170272,100.58725888234875,101.67995830798101,40.86167520796938,-1.0926994256322615,-0.9978902747179492,-0.0948091509143123,101.64127285170272,1.7891905587091494,105.21965396912103,98.06289173428442,1
2012-05-05 18:32:50.658326,100.72642233774297,105.46659771444077,99.70011593054419,102.06685956781573,7738637,100.50719398571215,101.5098661638666,100.85627719137935,101.71680974197989,49.3220709051745,-0.8605325506005386,-0.9704187298611121,0.10988617926057354,101.5098661638666,1.6437027395913406,104.79727164304929,98.22246068468392,0
2012-05-06 18:32:50.658326,102.06685956781573,106.72731432775932,98.02976462031266,101.86581748547789,5773114,100.41570727072748,101.48705686921848,101.03982997356597,101.73100224315283,47.37088749487017,-0.6911722695868576,-0.9145694377520127,0.2233971681651551,101.48705686921848,1.6349818031544194,104.75702047552731,98.21709326290964,0
2012-05-07 18:32:50.658326,101.86581748547789,105.18126423030614,96.43626366073623,101.00342491354589,6919806,100.3126111443685,101.51520814588831,101.0332108717016,101.6617034762644,39.08482156233284,-0.6284926045628083,-0.8573540710697115,0.2288614665069032,101.51520814588831,1.6207974404730432,104.75680302683439,98.27361326494223,0
2012-05-08 18:32:50.658326,101.00342491354589,105.6915349042701,97.83911366637685,100.84238866695536,3949567,100.2713121767398,101.48537258653973,100.99851592520172,101.58366769943336,40.57848832725878,-0.5851517742316474,-0.8029136116682556,0.21776183743660815,101.48537258653973,1.6277493807632664,104.74087134806626,98.22987382501319,0
2012-05-09 18:32:50.658326,100.84238866695536,102.67637883386082,93.44876885378416,97.4392919709487,4750024,100.13187393101438,101.27093465392778,100.35138429437231,101.18893872794854,27.688898689785717,-0.8375544335762299,-0.809841776053296,-0.027712657522933948,101.27093465392778,1.8600225814200897,104.99097981676796,97.5508894910876,0
2012-05-10 18:32:50.658326,97.4392919709487,100.57978636665622,94.25363725667044,94.61917967664401,8633551,99.61416589661556,100.84524937754743,99.30916526929947,100.5632093520292,25.270653451757738,-1.2540440827297346,-0.8986822374239296,-0.35536184530580495,100.84524937754743,2.3270584707544275,105.49936631905629,96.19113243603857,0
2012-05-11 18:32:50.658326,94.61917967664401,98.87792222420931,88.0422975487158,92.11612463105224,2279674,98.93984155365192,100.33847514701533,98.00133969494348,99.75868084388988,22.839205535416397,-1.757341148946395,-1.0704140197830825,-0.6869271291633126,100.33847514701533,3.0085158935896597,106.35550693419465,94.32144335983601,0
2012-05-12 18:32:50.658326,92.11612463105224,96.50008045465702,88.34757918344407,90.27887436986705,4500225,98.07932186320595,99.7236274648827,96.59725508707643,98.85579720293879,21.587984123959288,-2.2585421158623546,-1.3080396390594433,-0.9505024768029113,99.7236274648827,3.7034923508550226,107.13061216659274,92.31664276317265,1
2012-05-13 18:32:50.658326,90.27887436986705,94.76915048115735,88.85383630481095,91.00069771368058,8056548,97.19590813337304,99.08070049728286,95.57969919904318,98.10765880653643,27.768418005227417,-2.5279596074932584,-1.5520236327959067,-0.9759359746973517,99.08070049728286,4.047873978853259,107.17644845498938,90.98495253957634,0
2012-05-14 18:32:50.658326,91.00069771368058,91.66198936996955,84.89836267052208,89.35271319762279,8408878,96.05853721936101,98.3875027994844,94.4475199242722,97.27382049664523,21.469112406367316,-2.826300572373029,-1.806879020752863,-1.0194215516201657,98.3875027994844,4.467646542705668,107.32279588489573,89.45220971407306,0
2012-05-15 18:32:50.658326,89.35271319762279,92.02139244898589,85.7939752256973,88.67691619295955,1271972,94.71954288187541,97.61336843379378,93.39831924449797,96.4550375293759,21.779818664305026,-3.056718284877931,-2.056846873610465,-0.999871411267466,97.61336843379378,4.747465319988268,107.10829907377031,88.11843779381725,1
2012-05-16 18:32:50.658326,88.67691619295955,94.0826462003952,87.54350219153244,90.98114737052549,7623627,93.63107587038016,97.02339157055383,92.95883344876628,95.93369727290074,30.554412280896855,-2.9748638241344594,-2.240450263734413,-0.7344135604000464,97.02339157055383,4.804350319447986,106.6320922094498,87.41469093165786,0
2012-05-17 18:32:50.658326,90.98114737052549,91.965561398416,86.58841055704843,90.33288127344653,7494213,92.56402150637022,96.43831632536936,92.48138759829575,95.4002701321134,26.26660848589576,-2.9188825338176514,-2.376136717762382,-0.5427458160552696,96.43831632536936,4.873993596985025,106.1863035193394,86.69032913139931,1
2012-05-18 18:32:50.658326,90.33288127344653,92.66958939490168,87.18610812309535,91.66531939911964,9120571,91.64631457958666,95.95881337816323,92.33301156197706,95.04455082871057,27.85541946909315,-2.71153926673351,-2.4432172275610853,-0.2683220391724248,95.95881337816323,4.8468080094664545,105.65242939709614,86.26519735923031,0
2012-05-19 18:32:50.658326,91.66531939911964,92.53130802738079,88.88332374230974,89.95371214242422,8050721,90.89775659673421,95.51481526387428,91.90041166726276,94.55969707484458,20.923979245571957,-2.6592854075818195,-2.4864308635675396,-0.1728545440142799,95.51481526387428,4.974636395157728,105.46408805418974,85.56554247355882,0
2012-05-20 18:32:50.658326,89.95371214242422,93.45787581458411,89.19890763649822,89.58411472355087,2783198,90.3942501014249,95.00420799902024,91.47926676820683,94.08582150049128,20.756023592628836,-2.606554732284451,-2.5104556373119484,-0.09609909497250246,95.00420799902024,5.0357729879225435,105.07575397486532,84.93266202317515,0
2012-05-21 18:32:50.658326,89.58411472355087,91.62453137156288,83.79466568370107,87.8819770284106,2716848,89.97083534116074,94.45533844740632,90.82521408799072,93.49496722483617,19.957899961411826,-2.6697531368454577,-2.542315137219739,-0.12743799962571867,94.45533844740632,5.1893612898524575,104.83406102711123,84.0766158677014,0
